Start of new run - 12/15/11 12:25:27
width, voltage, fitness
30, 1, 28.4, 0.55655686761964
30, 1, 28.5, 0.56294684488654
30, 1, 28.6, 0.55507291343469
30, 1, 28.7, 0.53815261044177
30, 1, 28.8, 0.55329636475662
30, 1, 28.9, 0.54605859257022
30, 1, 29, 0.54320222979251
30, 1, 29.1, 0.55500618046972
30, 1, 29.2, 0.55651105651106
30, 1, 29.3, 0.54771402270635
30, 1, 29.4, 0.5329451425069
30, 1, 29.5, 0.53663727576771
30, 1, 29.6, 0.53872157344806
30, 1, 29.7, 0.54601605929586
30, 1, 29.8, 0.5400060845756
30, 1, 29.9, 0.54492127199753
30, 1, 30, 0.55954573357888
30, 1, 30.1, 0.53864955698136
30, 1, 30.2, 0.5273570324575
30, 1, 30.3, 0.53891110427561
30, 1, 30.4, 0.5374449339207
30, 1, 30.5, 0.5168574079802
30, 1, 30.6, 0.52995391705069
30, 1, 30.7, 0.53202574318112
30, 1, 30.8, 0.53240310077519
30, 1, 30.9, 0.52436767427514
30, 1, 31, 0.54309545875811
30, 1, 31.1, 0.52434108527132
30, 1, 31.2, 0.5381829157863
30, 1, 31.3, 0.53815628815629
30, 1, 31.4, 0.53001237623762
30, 1, 31.5, 0.53506333024405
30, 1, 31.6, 0.5340282035561
30, 1, 31.7, 0.53767441860465
30, 1, 31.8, 0.52623504142375
30, 1, 31.9, 0.52787769784173
30, 1, 32, 0.52193924516723
30, 1, 32.1, 0.52453987730061
30, 1, 32.2, 0.53711117955035
30, 1, 32.3, 0.51656441717791
30, 1, 32.4, 0.51487826871055
30, 1, 32.5, 0.50736196319018
30, 1, 32.6, 0.50891460744448
30, 1, 32.7, 0.50898203592814
30, 1, 32.8, 0.51089588377724
30, 1, 32.9, 0.50583896742471
30, 1, 33, 0.51018546670721
30, 1, 33.1, 0.53296364756624
30, 1, 33.2, 0.52878138395591
30, 1, 33.3, 0.50425273390036
30, 1, 33.4, 0.5093472264787
30, 1, 33.5, 0.49151496451712
30, 1, 33.6, 0.5026340254106
30, 1, 33.7, 0.50357031977647
30, 1, 33.8, 0.51961692925548
30, 1, 33.9, 0.51193798449612
30, 1, 34, 0.51375037775763
30, 1, 34.1, 0.49111519607843
30, 1, 34.2, 0.49984438219732
30, 1, 34.3, 0.49741405536964
30, 1, 34.4, 0.50212507589557
30, 1, 34.5, 0.49477566072526
30, 1, 34.6, 0.50306748466258
30, 1, 34.7, 0.49939209726444
30, 1, 34.8, 0.47582145071296
30, 1, 34.9, 0.48946209499843
30, 1, 35, 0.49939246658566
30, 1, 35.1, 0.48831562974203
30, 1, 35.2, 0.49143035213462
30, 1, 35.3, 0.49116279069767
30, 1, 35.4, 0.52056074766355
30, 1, 35.5, 0.50091019417476
30, 1, 35.6, 0.5029384472626
30, 1, 35.7, 0.50152905198777
30, 1, 35.8, 0.49345509893455
30, 1, 35.9, 0.482874617737
30, 1, 36, 0.48130277442702
30, 1, 36.1, 0.48550724637681
30, 1, 36.2, 0.49521457239889
30, 1, 36.3, 0.49077490774908
30, 1, 36.4, 0.49816063764562
30, 1, 36.5, 0.48937480751463
30, 1, 36.6, 0.49619250685349
30, 1, 36.7, 0.48315301391036
30, 1, 36.8, 0.49402390438247
30, 1, 36.9, 0.49938875305623
30, 1, 37, 0.48457463384232
30, 1, 37.1, 0.49938800489596
30, 1, 37.2, 0.49534161490683
30, 1, 37.3, 0.48785803237858
30, 1, 37.4, 0.5055538877214
30, 1, 37.5, 0.51132588341891
30, 1, 37.6, 0.49938042131351
30, 1, 37.7, 0.49721016738996
30, 1, 37.8, 0.4943234120896
30, 1, 37.9, 0.49388753056235
30, 1, 38, 0.48938106796117
30, 1, 38.1, 0.5020230314348
30, 1, 38.2, 0.49623153451914
30, 1, 38.3, 0.4826536822885
30, 1, 38.4, 0.4984520123839
30, 1, 38.5, 0.48696461824953
30, 1, 38.6, 0.50711633663366
30, 1, 38.7, 0.49043209876543
30, 1, 38.8, 0.49098135126873
30, 1, 38.9, 0.48528044623489
30, 1, 39, 0.48482972136223
30, 1, 39.1, 0.48015995078437
30, 1, 39.2, 0.49264475743349
30, 1, 39.3, 0.49307645996388
30, 1, 39.4, 0.50625954198473
30, 1, 39.5, 0.50210843373494
30, 1, 39.6, 0.48230504227999
30, 1, 39.7, 0.49062980030722
30, 1, 39.8, 0.49509803921569
30, 1, 39.9, 0.49727272727273
30, 1, 40, 0.49325153374233
30, 1, 40.1, 0.47895057962172
30, 1, 40.2, 0.47971727105101
30, 1, 40.3, 0.48435126101489
30, 1, 40.4, 0.48882767064585
30, 1, 40.5, 0.47374922791847
30, 1, 40.6, 0.47365177195686
30, 1, 40.7, 0.48929110105581
30, 1, 40.8, 0.4814702308627
30, 1, 40.9, 0.48638838475499
30, 1, 41, 0.48953201970443
30, 1, 41.1, 0.47495473747737
30, 1, 41.2, 0.48236386138614
30, 1, 41.3, 0.47629115070976
30, 1, 41.4, 0.48839312631896
30, 1, 41.5, 0.46879665571812
30, 1, 41.6, 0.49444101297097
30, 1, 41.7, 0.48494256442099
30, 1, 41.8, 0.46804569311516
30, 1, 41.9, 0.48369565217391
30, 1, 42, 0.47815308335916
30, 1, 42.1, 0.48425925925926
30, 1, 42.2, 0.47639617402036
30, 1, 42.3, 0.48621323529412
30, 1, 42.4, 0.48093480934809
30, 1, 42.5, 0.48984615384615
30, 1, 42.6, 0.4735883424408
30, 1, 42.7, 0.48231313442018
30, 1, 42.8, 0.48176761433869
30, 1, 42.9, 0.4848112918073
30, 1, 43, 0.47233261999389
30, 1, 43.1, 0.47996384453149
30, 1, 43.2, 0.47909673481843
30, 1, 43.3, 0.47006447651213
30, 1, 43.4, 0.45510079413561
30, 1, 43.5, 0.47761654831738
30, 1, 43.6, 0.49060606060606
30, 1, 43.7, 0.46170409104891
30, 1, 43.8, 0.47188567878223
30, 1, 43.9, 0.46044936903663
30, 1, 44, 0.47667280540209
30, 1, 44.1, 0.47306135160386
30, 1, 44.2, 0.46231309124199
30, 1, 44.3, 0.46244568590937
30, 1, 44.4, 0.47175667287399
30, 1, 44.5, 0.46604286145487
30, 1, 44.6, 0.46705845963501
30, 1, 44.7, 0.47358722358722
30, 1, 44.8, 0.46766779037695
30, 1, 44.9, 0.46572394712573
30, 1, 45, 0.46706212925382
30, 1, 45.1, 0.47067901234568
30, 1, 45.2, 0.46714197148171
30, 1, 45.3, 0.45839683023468
30, 1, 45.4, 0.45918057663126
30, 1, 45.5, 0.47751605995717
30, 1, 45.6, 0.47795031055901
30, 1, 45.7, 0.4613251155624
30, 1, 45.8, 0.45607476635514
30, 1, 45.9, 0.47466583773702
30, 1, 46, 0.45646196150321
30, 1, 46.1, 0.45842282908868
30, 1, 46.2, 0.46054651519804
30, 1, 46.3, 0.4543795620438
30, 1, 46.4, 0.46678966789668
30, 1, 46.5, 0.45146379044684
30, 1, 46.6, 0.46626506024096
30, 1, 46.7, 0.47582145071296
30, 1, 46.8, 0.46612296110414
30, 1, 46.9, 0.46962828649139
30, 1, 47, 0.46925665341083
30, 1, 47.1, 0.46144430844553
30, 1, 47.2, 0.46597812879708
30, 1, 47.3, 0.46758832565284
30, 1, 47.4, 0.44335277863064
30, 1, 47.5, 0.45519601742377
30, 1, 47.6, 0.45732639951055
30, 1, 47.7, 0.44057881773399
30, 1, 47.8, 0.45645460160593
30, 1, 47.9, 0.45145482388974
30, 1, 48, 0.47430830039526
30, 1, 48.1, 0.45784252944823
30, 1, 48.2, 0.46538936959209
30, 1, 48.3, 0.45317777095487
30, 1, 48.4, 0.43835192069393
30, 1, 48.5, 0.45221736414741
30, 1, 48.6, 0.45257700518451
30, 1, 48.7, 0.44945904173107
30, 1, 48.8, 0.46172763602828
30, 1, 48.9, 0.44880441446965
30, 1, 49, 0.45779816513761
30, 1, 49.1, 0.45983119724914
30, 1, 49.2, 0.44914176732359
30, 1, 49.3, 0.45214220601641
30, 1, 49.4, 0.45368677635588
30, 1, 49.5, 0.44345421020283
30, 1, 49.6, 0.4540159411404
30, 1, 49.7, 0.45404071560765
30, 1, 49.8, 0.45174098961515
30, 2, 0.1, 1
30, 2, 0.2, 1
30, 2, 0.3, 1
30, 2, 0.4, 1
30, 2, 0.5, 1
30, 2, 0.6, 1
30, 2, 0.7, 1
30, 2, 0.8, 1
30, 2, 0.9, 1
30, 2, 1, 1
30, 2, 1.1, 1
30, 2, 1.2, 1
30, 2, 1.3, 1
30, 2, 1.4, 1
30, 2, 1.5, 1
30, 2, 1.6, 1
30, 2, 1.7, 1
30, 2, 1.8, 1
30, 2, 1.9, 1
30, 2, 2, 1
30, 2, 2.1, 1
30, 2, 2.2, 1
30, 2, 2.3, 1
30, 2, 2.4, 1
30, 2, 2.5, 1
30, 2, 2.6, 1
30, 2, 2.7, 1
30, 2, 2.8, 1
30, 2, 2.9, 1
30, 2, 3, 1
30, 2, 3.1, 1
30, 2, 3.2, 1
30, 2, 3.3, 1
30, 2, 3.4, 1
30, 2, 3.5, 1
30, 2, 3.6, 1
30, 2, 3.7, 1
30, 2, 3.8, 1
30, 2, 3.9, 1
30, 2, 4, 1
30, 2, 4.1, 1
30, 2, 4.2, 1
30, 2, 4.3, 1
30, 2, 4.4, 1
30, 2, 4.5, 1
30, 2, 4.6, 1
30, 2, 4.7, 1
30, 2, 4.8, 1
30, 2, 4.9, 1
30, 2, 5, 1
30, 2, 5.1, 1
30, 2, 5.2, 1
30, 2, 5.3, 1
30, 2, 5.4, 1
30, 2, 5.5, 1
30, 2, 5.6, 1
30, 2, 5.7, 1
30, 2, 5.8, 1
30, 2, 5.9, 1
30, 2, 6, 1
30, 2, 6.1, 1
30, 2, 6.2, 1
30, 2, 6.3, 1
30, 2, 6.4, 0.99969126273541
30, 2, 6.5, 0.99968886123211
30, 2, 6.6, 1
30, 2, 6.7, 0.99938499384994
30, 2, 6.8, 0.99847467968273
30, 2, 6.9, 0.99723926380368
30, 2, 7, 0.99469413233458
30, 2, 7.1, 0.9962511715089
30, 2, 7.2, 0.99226485148515
30, 2, 7.3, 0.99075500770416
30, 2, 7.4, 0.98501070663812
30, 2, 7.5, 0.9839491217444
30, 2, 7.6, 0.98245614035088
30, 2, 7.7, 0.97990726429675
30, 2, 7.8, 0.97275541795666
30, 2, 7.9, 0.97926829268293
30, 2, 8, 0.96866526062067
30, 2, 8.1, 0.96123788683964
30, 2, 8.2, 0.96406633906634
30, 2, 8.3, 0.95747982619491
30, 2, 8.4, 0.95446210268949
30, 2, 8.5, 0.94234345939244
30, 2, 8.6, 0.93856447688564
30, 2, 8.7, 0.92946184250532
30, 2, 8.8, 0.92632241813602
30, 2, 8.9, 0.91871165644172
30, 2, 9, 0.91266375545852
30, 2, 9.1, 0.91090018371096
30, 2, 9.2, 0.89741248097412
30, 2, 9.3, 0.88197621225984
30, 2, 9.4, 0.88097440641381
30, 2, 9.5, 0.87341772151899
30, 2, 9.6, 0.84705519580635
30, 2, 9.7, 0.84810126582278
30, 2, 9.8, 0.82831965967791
30, 2, 9.9, 0.82283950617284
30, 2, 10, 0.81039282400247
30, 2, 10.1, 0.79882752236964
30, 2, 10.2, 0.80073914382507
30, 2, 10.3, 0.78452527743527
30, 2, 10.4, 0.80184899845917
30, 2, 10.5, 0.77915407854985
30, 2, 10.6, 0.76845943482224
30, 2, 10.7, 0.77890528905289
30, 2, 10.8, 0.75878003696858
30, 2, 10.9, 0.74868948504471
30, 2, 11, 0.75061652281134
30, 2, 11.1, 0.7453125
30, 2, 11.2, 0.73723076923077
30, 2, 11.3, 0.70870870870871
30, 2, 11.4, 0.71680594243268
30, 2, 11.5, 0.71700468018721
30, 2, 11.6, 0.71740448756822
30, 2, 11.7, 0.71679506933744
30, 2, 11.8, 0.71529484029484
30, 2, 11.9, 0.71587492483464
30, 2, 12, 0.70251997541487
30, 2, 12.1, 0.69862174578867
30, 2, 12.2, 0.6831744078745
30, 2, 12.3, 0.67544131310003
30, 2, 12.4, 0.6860393603936
30, 2, 12.5, 0.67632702867602
30, 2, 12.6, 0.68620999102602
30, 2, 12.7, 0.66143159166415
30, 2, 12.8, 0.67619926199262
30, 2, 12.9, 0.6673839532739
30, 2, 13, 0.65057257814918
30, 2, 13.1, 0.66071428571429
30, 2, 13.2, 0.67044410413476
30, 2, 13.3, 0.66594494277761
30, 2, 13.4, 0.6769465648855
30, 2, 13.5, 0.65493615696045
30, 2, 13.6, 0.67692307692308
30, 2, 13.7, 0.66525166767738
30, 2, 13.8, 0.67617602427921
30, 2, 13.9, 0.66465074085274
30, 2, 14, 0.6865213386552
30, 2, 14.1, 0.65408225905463
30, 2, 14.2, 0.67770897832817
30, 2, 14.3, 0.66088807785888
30, 2, 14.4, 0.67199508146326
30, 2, 14.5, 0.65703749231715
30, 2, 14.6, 0.68349753694581
30, 2, 14.7, 0.67126648267403
30, 2, 14.8, 0.676875
30, 2, 14.9, 0.67144600366077
30, 2, 15, 0.66727997546765
30, 2, 15.1, 0.68441754916793
30, 2, 15.2, 0.6779505946935
30, 2, 15.3, 0.67433302667893
30, 2, 15.4, 0.67901609474643
30, 2, 15.5, 0.64143426294821
30, 2, 15.6, 0.66931540342298
30, 2, 15.7, 0.68019680196802
30, 2, 15.8, 0.68006230529595
30, 2, 15.9, 0.67004608294931
30, 2, 16, 0.66687097762795
30, 2, 16.1, 0.67343844754397
30, 2, 16.2, 0.66809160305344
30, 2, 16.3, 0.67004297114794
30, 2, 16.4, 0.66433353621424
30, 2, 16.5, 0.65397605158121
30, 2, 16.6, 0.64892966360856
30, 2, 16.7, 0.6587061668682
30, 2, 16.8, 0.63669612922889
30, 2, 16.9, 0.65715162676489
30, 2, 17, 0.65482076637824
30, 2, 17.1, 0.65535328602283
30, 2, 17.2, 0.64896573016363
30, 2, 17.3, 0.66472213693583
30, 2, 17.4, 0.64358894753182
30, 2, 17.5, 0.65713397575381
30, 2, 17.6, 0.64625850340136
30, 2, 17.7, 0.6522397094431
30, 2, 17.8, 0.64268218003674
30, 2, 17.9, 0.64145141451415
30, 2, 18, 0.65227963525836
30, 2, 18.1, 0.65193370165746
30, 2, 18.2, 0.64409448818898
30, 2, 18.3, 0.63747329874886
30, 2, 18.4, 0.63416898792943
30, 2, 18.5, 0.62667887667888
30, 2, 18.6, 0.63834290898095
30, 2, 18.7, 0.63219094247246
30, 2, 18.8, 0.63138574487611
30, 2, 18.9, 0.62714987714988
30, 2, 19, 0.6386682956628
30, 2, 19.1, 0.61371951219512
30, 2, 19.2, 0.63275968039336
30, 2, 19.3, 0.61190403887033
30, 2, 19.4, 0.61887477313975
30, 2, 19.5, 0.62732342007435
30, 2, 19.6, 0.6098380690498
30, 2, 19.7, 0.6273964131107
30, 2, 19.8, 0.61749466626029
30, 2, 19.9, 0.62577639751553
30, 2, 20, 0.61675908810844
30, 2, 20.1, 0.61248852157943
30, 2, 20.2, 0.61749144102085
30, 2, 20.3, 0.59730722154223
30, 2, 20.4, 0.61507568736484
30, 2, 20.5, 0.60621761658031
30, 2, 20.6, 0.593147751606
30, 2, 20.7, 0.59608921478766
30, 2, 20.8, 0.60067838421215
30, 2, 20.9, 0.60256019506248
