Start of new run - 12/12/2011 6:53:31 PM
n	 fitness	 s1	 s2	 s3	 Vs1	 Vs2	 Vs3
9	0.3061797752809	0	0	123.86839542853	-17.882032689071	-40.87290405252	12.682442605369
10	0.31926863572433	0	55.135710289831	160.06840773439	-52.254036700203	-5.9215638824349	-2.2884971550942
1	0.26166902404526	0	0	118.60107697168	-66.988047671331	-16.403821952479	20.876705974445
2	0.28654124457308	0	0	82.853272487284	-23.881414987882	-20.598697133976	-5.039697265822
3	0.31750339213026	10.695599216891	0	43.035450156874	7.7818571584158	-31.932724624466	3.8726229413107
4	0.30416068866571	65.446352901716	0	162.13851584888	-36.125589158397	-29.825296979153	25.950465362261
5	0.3068017366136	0	0	133.69854329454	-4.9479093824369	-3.4395385706312	-24.270246907563
6	0.32352941176471	0	0	99.876507046871	-20.574950432986	-43.529990849546	16.483294693033
7	0.29207232267038	0	0	57.852325865997	-6.909721800215	-56.013037012668	-21.33106082791
8	0.29045643153527	0	0	57.650829031823	-40.215120540775	-28.704616420162	-22.747295004673
9	0.3	0	0	128.6968454518	-12.019552273051	-27.404131784194	4.8284500232662
10	0.26315789473684	0	29.804107507667	141.33948195205	-47.028633030183	-25.331602782164	-18.728925782336
1	0.30634278002699	102	186	175	-160	133	-182
2	0.31159420289855	132	22	42	-163	107	68
3	0.29379310344828	16	49	143	0	168	92
4	0.3034188034188	79	138	127	89	-196	-190
5	0.31948424068768	51	100	36	91	-67	-83
6	0.28977272727273	15	47	36	77	111	-103
7	0.31284916201117	93	11	137	30	-154	131
8	0.28825136612022	50	23	40	-164	128	-22
9	0.29503546099291	139	83	170	-89	73	-107
10	0.27387640449438	58	88	28	121	-28	-5
1	0.32172701949861	0	200	0	-154.50054933317	101.99319132054	-192.41914426099
2	0.28530670470756	0	124.26301156652	102.74130680258	-152.89235816523	102.26301156652	60.741306802576
3	0.31601123595506	17.088442640461	200	200	1.0884426404614	152.78601641896	79.472475356304
4	0.32188841201717	154.7795556505	0	0	75.779555650502	-182.2634601886	-185.04144413587
5	0.30239099859353	132.9	39.7	0	81.9	-60.3	-74.7
6	0.28147100424328	94.173165074618	161.43549302652	0	79.173165074618	114.43549302652	-92.7
7	0.31424581005587	117.81905575732	0	200	24.819055757317	-133.97847529527	112.65534836879
8	0.29565217391304	0	175.49096346934	18.262807092502	-147.11570177313	152.49096346934	-21.737192907498
9	0.30403458213256	42.84933927427	151.80069582202	49.259221167638	-96.15066072573	68.800695822016	-120.74077883236
10	0.30664857530529	164.09280068361	67.612341685232	26.708227790155	106.09280068361	-20.387658314768	-1.2917722098453
1	0.27809798270893	0	200	0	-118.39873447969	65.10848750267	-173.17722983489
2	0.33053221288515	0	200	147.27808329745	-120.29558857006	78.329103051898	44.536776494875
3	0.33476394849785	69.684874619551	200	196.55040559099	52.59643197909	62.53259254738	-3.4495944090091
4	0.29337094499295	200	0	0	68.201600085452	-164.03711416974	-166.53729972228
5	0.29745042492918	200	0	0	67.546622940073	-60.597741019929	-60.091195715201
6	0.30379746835443	154.93300245079	200	0	60.75983737617	46.871457699128	-74.126053956725
7	0.29573590096286	154.47534000348	0	200	36.656284246164	-120.58062776574	23.906369823298
8	0.30232558139535	0	200	0	-122.88363248349	126.44740815844	-20.686819900966
9	0.31948424068768	0	183.3491377969	0	-64.140669925151	31.548441974879	-118.52245380947
10	0.29403606102635	200	37.688650450657	20.973355699671	93.88915286681	-29.923691234575	-5.7348720904835
1	0.2749658002736	0	200	0	-101.64836036042	58.597638752403	-142.00914256692
2	0.31491712707182	0	200	200	-78.514860747623	70.496192746708	61.119359495599
3	0.30215827338129	117.02166340073	200	193.44577062288	47.336788781181	56.279333292642	-3.1046349681082
4	0.31428571428571	198.92444301674	0	0	-1.0755569832647	-57.765547898801	-61.565753144354
5	0.29745042492918	200	0	0	39.747889738537	-38.252374706259	-45.826475071885
6	0.31697054698457	200	200	0	48.481530058437	42.184311929215	-52.413202370406
7	0.30842391304348	166.28662396921	0	200	11.811283965726	-76.725329966124	20.967295020181
8	0.28876244665718	0	200	64.687994260147	-81.05995813811	113.80266734259	64.687994260147
9	0.30620689655172	0	200	0	-47.621690009427	30.808117622298	-78.16869006659
10	0.29305555555556	200	32.717960190255	38.65982190597	66.463762733407	-4.9706902604024	17.686466206299
1	0.29268292682927	0	200	0	-64.477897310724	52.737874877163	-51.637223171
2	0.30779944289694	0	200	200	-61.14861503518	63.446573472037	40.724487581687
3	0.30734632683658	135.65632547438	200	192.22359596798	18.634662073651	50.651399963378	-1.2221746549005
4	0.31268011527378	182.02131508738	0	0	-16.903127929354	-37.9657380047	-41.627795437716
5	0.31697054698457	188.37457554291	32.404431110569	21.573379094702	-11.625424457087	32.404431110569	21.573379094702
6	0.29108635097493	186.70825277716	200	38.686580051963	-13.291747222838	37.965880736294	38.686580051963
7	0.29634831460674	157.76059482293	0	200	-8.5260291462751	-49.652180495621	18.535944227564
8	0.2970297029703	0	200	122.99727672384	-64.752426664327	102.42240060833	58.309282463692
9	0.32365747460087	0	200	0	-18.821673850527	25.347594940633	-2.5516185880848
10	0.27668539325843	200	75.847458271965	87.763287299298	20.451184499376	43.12949808171	49.103465393328
1	0.30649717514124	0	200	8.2561326374845	-38.626292887163	47.464087389447	8.2561326374845
2	0.29268292682927	0	200	200	-46.169757516943	57.101916124833	26.103613379559
3	0.29778393351801	130.82125208048	200	192.5407095348	-4.8350733939034	45.58625996704	0.3171135668174
4	0.33525179856115	119.76776662737	48.694692724998	43.969607547423	-62.253548460014	48.694692724998	43.969607547423
5	0.31615598885794	130.41750189038	124.14752586559	104.3322642554	-57.957073652529	91.743094755018	82.758885160696
6	0.31563845050215	129.50610144268	200	132.85518305605	-57.202151334481	34.169292662664	94.168603004087
7	0.32208157524613	120.42931379223	8.6838069255654	200	-37.331281030703	8.6838069255654	15.761812266664
8	0.28511821974965	0	200	173.44622472781	-51.192154553788	92.180160547501	50.448948003971
9	0.28386167146974	0	200	39.56055582036	-2.0995438477419	22.812835446569	39.56055582036
10	0.30716253443526	166.90912567339	161.2335673429	169.60126224374	-33.090874326608	85.386109070938	81.837974944444
1	0.28372739916551	23.020345392674	169.71784336773	31.058030939586	23.020345392674	-30.282156632268	22.801898302101
2	0.27762430939227	14.827655877109	180.16505241186	149.09471875119	14.827655877109	-19.834947588145	-50.905281248815
3	0.29957203994294	121.62808583503	200	166.38226569651	-9.1931662454508	13.906087222702	-26.158443838288
4	0.31332357247438	63.739573013355	92.519916177496	83.542254340104	-56.028193614012	43.825223452498	39.572646792681
5	0.3	65.888646863254	175.70484078224	148.85336119458	-64.528855027131	51.557314916652	44.521096939183
6	0.29676511954993	75.895608773143	160.14676017094	171.57622482988	-53.610492669539	-39.853239829055	38.721041773831
7	0.31058495821727	86.644166332263	27.808807555814	170.08170041175	-33.785147459965	19.125000630248	-29.91829958825
8	0.30028328611898	0	200	193.59079001685	-30.282761424828	63.014058692159	20.144565289036
9	0.32506887052342	40.378376883627	167.1334814857	71.808579377703	40.378376883627	-32.866518514303	32.248023557343
10	0.31954350927247	120.7587114243	199.00482886729	199.63307111232	-46.150414249095	37.771261524384	30.03180886858
1	0.33475177304965	49.471155354298	135.70162240168	44.64724917354	26.450809961624	-34.016220966057	13.589218233954
2	0.30661040787623	37.746810829725	150.44891435405	91.965968619434	22.919154952616	-29.716138057808	-57.128750131751
3	0.31906077348066	107.24434025538	170.95234880341	112.46503680675	-14.383745579648	-29.04765119659	-53.917228889764
4	0.30434782608696	51.859379940727	101.81259692415	91.933220637015	-11.880193072628	9.292680746654	8.3909662969105
5	0.2906976744186	13.738686174682	181.71040629161	143.55821587107	-52.149960688572	6.0055655093672	-5.2951453235101
6	0.28282828282828	59.597342712854	121.60854503367	155.35604495605	-16.298266060289	-38.538215137272	-16.220179873831
7	0.33986013986014	71.002874750385	53.677835588348	89.50240986165	-15.641291581878	25.869028032534	-80.5792905501
8	0.2896174863388	0	200	167.15646878884	-17.409382605542	44.275113678523	-26.434321228008
9	0.26271186440678	100.57667909676	101.96089187209	92.465750723885	60.198302213137	-65.172589613604	20.657171346182
10	0.28551136363636	78.85078545355	176.48873848964	168.13884965235	-41.907925970747	-22.516090377646	-31.494221459972
1	0.29202279202279	80.78344874498	76.491218952554	72.515319201477	31.312293390682	-59.210403449122	27.868070027937
2	0.32072829131653	66.592865229175	91.453411997342	47.201998013714	28.84605439945	-58.995502356706	-44.76397060572
3	0.28691983122363	72.772595195581	109.39066070097	74.829668146592	-34.4717450598	-61.561688102439	-37.635368660155
4	0.30626780626781	61.117464879816	80.057605646948	90.248056478234	9.2580849390885	-21.754991277202	-1.6851641587805
5	0.3294964028777	0	155.93700415645	109.49367614805	-32.832051279121	-25.773402135154	-34.064539723019
6	0.3342776203966	89.761768358225	78.930988936468	67.488623451082	30.164425645371	-42.677556097205	-87.867421504968
7	0.29154929577465	56.925712326695	76.959960817628	16.98104836656	-14.07716242369	23.282125229281	-72.52136149509
8	0.30586592178771	0	200	118.58581333808	-2.3810018580539	12.464945608127	-48.570655450754
9	0.27183098591549	142.72903482399	32.267341147357	109.083037178	42.152355727225	-69.693550724736	16.617286454116
10	0.30821917808219	40.933233276273	140.05944272677	129.79495641933	-37.917552177277	-36.429295762868	-38.343893233017
1	0.32215743440233	100.1442267456	19.698136233441	102.29916752732	19.360778000617	-56.793082719113	29.783848325839
2	0.29571428571429	80.695940664786	46.504524447243	42.622330044423	14.103075435611	-44.948887550099	-4.5796679692913
3	0.31029810298103	41.03007521632	38.76699330561	50.689225328848	-31.742519979261	-70.623667395362	-24.140442817744
4	0.27387640449438	88.610431882957	45.108474761589	75.326043511318	27.492967003141	-34.949130885359	-14.922012966916
5	0.26933701657459	2.4183742154726	86.70137851824	69.83503630663	2.4183742154726	-69.235625638212	-39.658639841422
6	0.29202279202279	113.65054610108	36.133658250587	0	23.888777742859	-42.79733068588	-75.255962839827
7	0.32127351664255	46.579919467345	94.070798761946	0	-10.34579285935	17.110837944317	-53.298453290816
8	0.31844380403458	33.121259944249	138.54634485403	60.427711936831	33.121259944249	-61.453655145967	-58.158101401253
9	0.30555555555556	137.89140418107	0	111.6383400196	-4.8376306429173	-41.874128828268	2.5553028415982
10	0.32863187588152	35.947811424533	89.596245995949	96.740140027821	-4.9854218517402	-50.463196730823	-33.054816391512
1	0.26286509040334	100.96087282752	3.0421851396412	112.42480999196	0.81664608191887	-16.6559510938	10.125642464648
2	0.28513513513514	81.648876611971	26.235760657657	60.261411846475	0.95293594718548	-20.268763789586	17.639081802052
3	0.32819074333801	33.260750237921	27.894031598605	87.226360750064	-7.7693249783991	-10.872961707005	36.537135421215
4	0.30609418282548	115.98206505026	15.490337383178	58.738580890937	27.371633167306	-29.618137378411	-16.587462620382
5	0.32865168539326	30.093001188367	15.028658473393	43.18313114168	27.674626972894	-71.672720044846	-26.65190516495
6	0.30833333333333	115.60565701974	14.64083742696	0	1.9551109186515	-21.492820823627	-21.983546545351
7	0.28772919605078	46.909016613108	93.526507183172	0	0.32909714576299	-0.54429157877432	-12.639916933883
8	0.31499312242091	76.56185604133	52.698652996286	18.547768868444	43.440596097081	-85.847691857747	-41.879943068387
9	0.29819694868239	79.068446197911	29.749198274094	93.894508328407	-58.822957983161	29.749198274094	-17.743831691192
10	0.30578512396694	32.987576716797	42.615125289059	66.675602756246	-2.9602347077359	-46.981120706889	-30.064537271576
1	0.29403409090909	81.316079161941	28.668231536791	102.10676171609	-19.644793665575	25.62604639715	-10.318048275869
2	0.29172510518934	60.777605447332	55.584275573464	104.33180358889	-20.87127116464	29.348514915807	44.070391742412
3	0.33850493653032	37.103804338702	43.223485575267	133.65205830664	3.8430541007814	15.329453976662	46.425697556576
4	0.30386740331492	140.75730886955	0	43.008936632084	24.775243819283	-24.668891656587	-15.729644258852
5	0.31869688385269	48.325430831949	0	36.598897883549	18.232429643582	-28.705934102207	-6.584233258131
6	0.30647482014388	111.32157857677	6.4885914464236	0	-4.28407844297	-8.1522459805367	-5.444142221417
7	0.32814710042433	56.289721672659	78.011821526929	22.370692488249	9.3807050595513	-15.514685656243	22.370692488249
8	0.30508474576271	111.29340364298	0	0	34.731547601647	-69.997737760425	-24.562430080956
9	0.28794326241135	19.070277622849	81.037548555795	73.920930432568	-59.998168575061	51.288350281702	-19.973577895839
10	0.30694444444444	43.247846704631	12.77217763779	52.701344812817	10.260269987834	-29.842947651269	-13.974257943429
1	0.31187410586552	58.107385923978	65.670776047875	85.7326322685	-23.208693237963	37.002544511084	-16.374129447594
2	0.30392156862745	28.198788140417	122.45296793567	151.13540690324	-32.578817306914	66.868692362208	46.803603314354
3	0.29073033707865	53.658392831837	61.058703515528	158.37935784007	16.554588493135	17.835217940261	24.727299533427
4	0.30229226361032	130.31974278593	4.4485811089659	50.086797920646	-10.437566083617	4.4485811089659	7.0778612885613
5	0.2905604719764	66.188340378559	0	45.014703285417	17.86290954661	-6.4481543833301	8.4158054018677
6	0.28670360110803	89.459712249538	33.848882329227	40.73585843309	-21.861866327227	27.360290882803	40.73585843309
7	0.28532235939643	73.340406166496	49.811807938793	81.780273278823	17.050684493837	-28.200013588136	59.409580790574
8	0.31412103746398	122.83671067675	0	11.335392102334	11.543307033775	-33.58642959205	11.335392102334
9	0.30172413793103	0	121.97997583744	60.656075764481	-37.244092322471	40.942427281642	-13.264854668087
10	0.29046242774566	59.274920330291	11.341628286353	58.586999918569	16.02707362566	-1.4305493514373	5.8856551057527
1	0.32234957020057	35.189305988537	118.09350952899	59.684671459727	-22.91807993544	52.422733481113	-26.047960808773
2	0.31971830985915	0	192.05941304668	182.351870802	-29.89281759169	69.606445111011	31.216463898762
3	0.32303370786517	70.894901491537	75.241253657545	168.17215798829	17.236508659699	14.182550142017	9.7928001482285
4	0.30440771349862	102.83289955228	28.18196636758	66.735782522129	-27.486843233652	23.733385258614	16.648984601483
5	0.32859174964438	80.686152367352	27.997779422066	76.878888058212	14.497811988793	27.997779422066	31.864184772795
6	0.26750700280112	67.729917011217	68.873444983217	87.79696701624	-21.729795238321	35.02456265399	47.061108583149
7	0.31058495821727	88.433271766682	24.849817986834	136.08386806325	15.092865600186	-24.961989951959	54.303594784424
8	0.2812030075188	110.55416859051	3.3318042387436	36.685058960678	-12.282542086244	3.3318042387436	25.349666858344
9	0.26628075253256	0	150.35518984685	60.688521043509	-0.46472448101292	28.375214009415	0.032445279027462
10	0.29329608938547	68.214176859881	29.136599190688	73.273528134866	8.93925652959	17.794970904336	14.686528216297
1	0.31320224719101	116	18	18	172	-168	26
2	0.29718309859155	188	182	112	178	-94	163
3	0.28932584269663	103	107	24	-63	2	106
4	0.28796561604585	108	141	156	-85	116	185
5	0.31849791376912	118	47	57	166	165	-122
6	0.26530612244898	61	43	169	-170	167	64
7	0.3048275862069	102	119	54	-11	83	-31
8	0.2998585572843	138	27	16	99	60	43
9	0.30832196452933	34	71	30	-84	198	162
10	0.30115273775216	107	154	114	19	-112	45
1	0.27747252747253	200	0	41.720169682913	154.8164189581	-150.96192510758	23.720169682913
2	0.30693069306931	200	78.188445692312	200	150.23845332194	-103.81155430769	138.87307046724
3	0.30603448275862	48.247157200842	101.01137119663	123.68374584185	-54.752842799158	-5.9886288033692	99.683745841853
4	0.32222222222222	33.68054750206	200	200	-74.31945249794	83.902853480636	144.91257972961
5	0.30027932960894	200	195.5	0	149.4	148.5	-109.8
6	0.28450704225352	0	194.40525833918	195.65276650288	-137.25006866665	151.40525833918	26.652766502884
7	0.28633720930233	96.293487350078	174.82930692465	26.88627887814	-5.7065126499222	55.82930692465	-27.11372112186
8	0.31900138696255	200	82.910458693197	58.616440321055	87.189541306803	55.910458693197	42.616440321055
9	0.31024930747922	0	200	179.20682699057	-65.000982696005	175.17170934172	149.20682699057
10	0.30140845070423	124.79406720176	46.448619037446	150.90346995453	17.794067201758	-107.55138096255	36.903469954527
1	0.29597701149425	200	0	132.41737071264	64.524542012383	-47.383491317484	90.697201029723
2	0.29971988795518	200	0	200	123.59351400818	-84.919166430023	124.98576342051
3	0.26420454545455	0	144.75491191925	200	-56.507739498306	43.743540722617	127.59517586682
4	0.29113924050633	0	200	200	-66.887507248146	75.512568132572	130.42132175665
5	0.30307262569832	200	200	0	73.318080275488	127.82929319132	-27.359973143712
6	0.30649717514124	0	200	200	-109.42408853703	138.60707277059	25.807538155162
7	0.32558139534884	81.740265774073	200	32.767455338841	-14.553221576005	48.732261784501	5.8811764607014
8	0.32336956521739	200	137.4018140042	102.00878371304	72.544565239682	54.491355311005	43.392343391985
9	0.29986052998605	0	200	200	-50.771739953559	157.65453840754	139.05784339257
10	0.31586206896552	135.32806887026	0	187.06984651386	10.534001668505	-87.559822935356	36.166376559332
1	0.30513176144244	200	35.524626178777	167.78646491466	6.7648976325428	35.524626178777	35.369094202025
2	0.28294036061026	200	30.028507599422	200	60.515328259481	30.028507599422	40.765059629406
3	0.2874659400545	0	200	200	-19.546579097492	60.341925443017	50.833041661052
4	0.32614942528736	0	200	200	-38.508705250373	67.961311319315	74.046326626009
5	0.29411764705882	200	200	0	24.117043218072	84.366051362651	-6.1489575834793
6	0.30115273775216	0	200	171.1308890905	-73.018141279179	124.74636549353	-28.869110909501
7	0.33286318758815	68.642366355668	200	38.060514153472	-13.097899418405	43.859035606051	5.2930588146312
8	0.32478632478632	200	187.34192335038	140.06871596185	63.5938266305	49.940109346176	38.059932248811
9	0.2984441301273	0	200	200	-33.62947622108	141.88908456679	95.748725518819
10	0.30811554332875	133.38035627431	0	186.7125414544	-1.9477125959493	-36.151171798167	-0.35730505946117
1	0.26739427012278	179.1461787687	95.875243523053	170.09371822478	-20.8538212313	60.350617344276	2.3072533101168
2	0.30185979971388	200	128.8714031246	176.77237712725	5.8626335484943	98.842895525174	-23.227622872748
3	0.28929068150209	10.903038424273	200	182.85914184182	10.903038424273	42.869375855404	-17.140858158176
4	0.29745042492918	0	200	200	-28.715756653866	61.165180187384	52.623280571774
5	0.30169971671388	190.44403899829	200	4.7509017413503	-9.5559610017128	70.281422299875	4.7509017413503
6	0.27557980900409	0	200	84.571299136816	-32.530559561206	112.27172894418	-86.559589953683
7	0.30884353741497	56.854256879104	200	42.82426708664	-11.788109476564	39.473132045446	4.7637529331681
8	0.32517985611511	200	200	143.85125756458	17.995926003928	48.72725793933	3.7825416027313
9	0.27590847913863	0	200	200	-11.025214625254	127.70017611011	40.199551663675
10	0.30316091954023	110.72146869459	33.151985177786	137.63308543969	-22.658887579719	33.151985177786	-49.079456014706
1	0.26074074074074	120.42263829022	185.34025254994	123.03638760583	-58.723540478475	89.465009026888	-47.057330618945
2	0.29564032697548	158.24466885036	200	108.89965978264	-41.755331149637	108.54087834106	-67.872717344613
3	0.31086657496561	26.660736132068	200	157.10018007717	15.757697707795	25.442058048726	-25.758961764655
4	0.30323450134771	0	200	200	-7.7058122305656	55.048662168645	4.5693317314255
5	0.2990264255911	138.42112057445	200	24.974491740387	-52.022918423836	44.042714561907	20.223589999036
6	0.33905579399142	0	200	21.223573627498	-17.103208977077	101.04455604976	-63.347725509318
7	0.3249299719888	49.386307669279	200	45.842178060726	-7.4679492098242	35.525818840902	3.017910974086
8	0.30056179775281	154.85508058183	200	97.853492322781	-45.144919418168	43.854532145397	-45.9977652418
9	0.29032258064516	13.206685997186	200	179.54470625384	13.206685997186	114.9301584991	-20.455293746159
10	0.3515406162465	89.266580765927	68.440131214092	90.779476828017	-21.454887928668	35.288146036305	-46.853608611676
1	0.31424375917768	66.385334135574	200	75.50554331062	-54.03730415465	70.13890985007	-47.530844295213
2	0.3050139275766	127.70795395763	200	66.891173874302	-30.536714892737	67.811767725204	-42.008485908338
3	0.31476323119777	62.730922259504	176.90188505701	110.73006726396	36.070186127435	-23.098114942992	-46.370112813211
4	0.30409356725146	2.8967063069912	200	192.08270807311	2.8967063069912	35.053620883928	-7.9172919268908
5	0.31259259259259	76.155756328501	183.89143938881	64.538925091534	-62.265364245951	-16.108560611189	39.564433351148
6	0.28151260504202	6.537589998139	200	0	6.537589998139	58.619261072044	-39.924875906347
7	0.2979020979021	54.379857703327	200	54.017186076388	4.9935500340473	10.009118722206	8.1750080156619
8	0.28796561604585	100.19808678669	200	59.823591738587	-54.656993795139	0.58771141711697	-38.029900584194
9	0.28005464480874	46.812652801648	200	134.44295361117	33.605966804462	63.91939587575	-45.101752642669
10	0.32107496463932	69.957181630126	100.19946264677	48.611229077508	-19.309399135801	31.759331432675	-42.168247750508
1	0.29775280898876	27.837329569099	200	39.460210026298	-38.548004566476	5.1362135159356	-36.045333284322
2	0.32489451476793	109.61942767778	195.16338269917	70.508698294787	-18.088526279847	-4.8366173008283	3.6175244204853
3	0.29958960328317	108.11126318057	103.31597411689	59.285307882754	45.380340921067	-73.585910940115	-51.444759381205
4	0.31159420289855	33.902624444054	187.94724573115	151.99987216453	31.005918137063	-12.052754268846	-40.082835908582
5	0.2746185852982	23.967415440354	138.54027214571	106.64990327102	-52.188340888147	-45.351167243098	42.110978179487
6	0.29957805907173	45.584385927702	197.87414070327	6.3187474179829	39.046795929563	-2.1258592967333	6.3187474179829
7	0.29661016949153	62.229305577705	200	59.064256812758	7.8494478743787	6.5028399222104	5.0470707363698
8	0.30575035063114	60.487387817163	152.20426664928	48.330273553013	-39.71069896953	-47.795733350718	-11.493318185574
9	0.29614325068871	78.572267663844	200	91.797931640414	31.759614862196	31.560371984673	-42.645021970758
10	0.27247579529737	61.720618266953	113.74663435716	30.624059095244	-8.236563363173	13.547171710395	-17.987169982264
1	0.27823691460055	0	200	9.9669063349954	-31.411289919785	2.0148424534607	-29.493303691303
2	0.27966101694915	86.906000911107	150.7518487147	80.172280693683	-22.713426766672	-44.411533984468	9.663582398896
3	0.3	134.29187523975	43.379072943111	32.313137639877	26.180612059178	-59.936901173781	-26.972170242877
4	0.31107954545455	67.121438666481	159.58527210173	111.08921664982	33.218814222427	-28.36197362942	-40.910655514711
5	0.3133704735376	0	91.163520220285	141.73396290873	-40.455115962257	-47.376751925429	35.084059637708
6	0.32402234636872	99.305327464672	136.77305274783	51.134976544287	53.72094153697	-61.101087955441	44.816229126304
7	0.33092485549133	73.441086484598	189.87080423767	64.633490001455	11.211780906893	-10.129195762332	5.5692331886972
8	0.30631868131868	44.844658382205	89.467804172742	58.209610860387	-15.642729434959	-62.73646247654	9.8793373073745
9	0.31179775280899	86.951910896353	200	77.77460273	8.3796432325089	5.6572893866704	-14.023328910415
10	0.3187134502924	72.322923714859	96.308384191925	53.77758343381	10.602305447906	-17.438250165236	23.153524338566
1	0.31759656652361	0	171.42775418664	4.4212990899935	-5.2890746955453	-28.572245813363	-5.5456072450019
2	0.28197674418605	69.759289346458	99.369607106988	89.852528588333	-17.146711564649	-51.382241607715	9.6802478946492
3	0.3115438108484	122.5026309799	37.065855989275	49.615213409463	-11.789244259847	-6.313216953836	17.302075769586
4	0.32103825136612	85.249046573426	128.74655652879	91.297618438531	18.127607906945	-30.838715572945	-19.791598211285
5	0.31380753138075	0	40.677076822107	156.25555006895	-7.6884193644872	-50.486443398177	14.521587160217
6	0.31971830985915	134.98500555393	82.008144305271	92.130411240152	35.679678089261	-54.764908442555	40.995434695866
7	0.32045779685265	88.215068664307	143.06162787864	76.156227210691	14.773982179708	-46.80917635903	11.522737209236
8	0.29428989751098	45.240492492887	27.480716719084	77.510616626056	0.39583411068236	-61.987087453658	19.301005765668
9	0.33242876526459	94.823444566681	186.34346610626	67.006881639692	7.8715336703279	-13.656533893737	-10.767721090308
10	0.30591630591631	91.345007573589	65.021617495521	95.318386399486	19.02208385873	-31.286766696404	41.540802965675
1	0.30453257790368	6.5891957144936	132.61887519212	10.409840827697	6.5891957144936	-38.80887899452	5.9885417377033
2	0.33194444444444	66.281268156758	60.393110200239	95.630249608885	-3.4780211896999	-38.976496906749	5.7777210205521
3	0.30013642564802	93.649030199129	64.292989162163	85.353203271513	-28.853600780772	27.227133172888	35.737989862051
4	0.32208157524613	84.600072996938	106.36938781537	95.827644352654	-0.64897357648799	-22.377168713417	4.5300259141233
5	0.2888583218707	44.302276772517	5.9038347375539	129.55196153641	44.302276772517	-34.773242084554	-26.703588532533
6	0.29085872576177	155.31395659103	36.248353299671	125.70360717379	20.328951037097	-45.7597910056	33.573195933639
7	0.32463768115942	99.23159351417	98.15871485853	83.742156057885	11.016524849863	-44.902913020108	7.585928847194
8	0.2962962962963	107.27469229665	37.497474512733	119.28429987619	62.034199803764	10.01675779365	41.77368325013
9	0.34396671289875	99.840302514347	130.18471526473	66.160916765549	5.0168579476663	-56.158750841529	-0.84596487414295
10	0.32208157524613	107.47501221941	38.491627620938	130.54340957799	16.130004645816	-26.529989874582	35.225023178507
1	0.31792717086835	37.790489121075	81.015859745983	40.401547074025	31.201293406582	-51.603015446134	29.991706246329
2	0.32952924393723	68.170821937715	27.0716555552	99.770836058437	1.8895537809566	-33.321454645039	4.1405864495528
3	0.32188841201717	60.674251489092	110.84130985951	123.80625166295	-32.974778710037	46.548320697352	38.453048391438
4	0.29787234042553	69.902473248335	99.437166319344	117.33476128205	-14.697599748603	-6.9322214960276	21.5071169294
5	0.31005586592179	100.75187671715	0	89.301666296907	56.449599944637	-21.350906748581	-40.250295239505
6	0.28085106382979	116.14305636752	43.373171434965	120.37902084829	-39.170900223512	7.1248181352937	-5.3245863255034
7	0.28813559322034	100.30843402583	68.355109000122	83.92809316496	1.0768405116594	-29.803605858407	0.18593710707494
8	0.27235213204952	184.26542295056	104.09816252048	154.70148345148	76.990730653911	66.600688007745	35.417183575298
9	0.29986052998605	103.91580378245	77.074408989795	66.423224274847	4.0755012681003	-53.110306274939	0.26230750929821
10	0.29063360881543	113.03878278474	29.340559161628	142.69368178357	5.5637705653359	-9.1510684593103	12.150272205575
1	0.28975741239892	43	158	70	14	99	-103
2	0.29778393351801	100	105	105	-1	34	199
3	0.296875	29	169	179	-176	130	22
4	0.2977303070761	83	175	65	-145	71	-147
5	0.31499312242091	18	27	1	17	5	-48
6	0.31526390870185	74	67	191	-163	68	33
7	0.34005763688761	94	159	138	-53	151	-62
8	0.32344632768362	116	117	4	-167	-180	-38
9	0.3008356545961	0	91	26	-146	-132	-189
10	0.27887323943662	150	127	115	-78	162	149
1	0.29377713458755	66.600167851802	200	0	23.600167851802	89.315689565722	-78.033109530931
2	0.32112676056338	97.761000396741	147.65099642933	200	-2.2389996032594	42.650996429334	186.46449781793
3	0.30027548209366	0	200	189.72149113437	-144.0072420423	114.78572954497	10.721491134373
4	0.30169971671388	0	200	0	-127.3143406476	59.26631366924	-111.15880611591
5	0.30571428571429	33.616599017304	32.049882503739	0	15.616599017304	5.0498825037385	-42.629288613544
6	0.29763560500695	0	170.04881130406	196.59144566179	-137.60243232521	103.04881130406	5.5914456617939
7	0.33854907539118	46.3	200	82.2	-47.7	135.9	-55.8
8	0.31966053748232	0	0	26.506778160955	-159.61006805628	-144.22623371075	22.506778160955
9	0.32909604519774	0	0	0	-104.35638904996	-99.236536759545	-137.87782525101
10	0.28288543140028	60.76389660329	200	200	-89.23610339671	156.67777336955	141.91839960936
1	0.3283378746594	93.514785941883	200	0	26.914618090081	71.893077791681	-41.650191045869
2	0.29805013927577	94.284807136744	190.44581502587	200	-3.4761932599966	42.794818596539	143.7319553209
3	0.29046242774566	0	200	181.37714626953	-96.904317453536	89.043430890835	-8.3443448648422
4	0.28285714285714	0	200	0	-89.006656086917	42.184083681753	-62.494813074129
5	0.3443072702332	65.024373263681	75.036249368547	3.8786519974364	31.407774246377	42.986366864808	3.8786519974364
6	0.30769230769231	0	200	197.28371465362	-102.03828882717	68.648301828597	0.69226899182273
7	0.28951048951049	21.944569536424	200	53.708741721854	-24.355430463576	106.34443708609	-28.491258278146
8	0.27732240437158	0	0	79.247515543374	-90.631268959624	-55.165987121189	52.74073738242
